task_id	soc_code	task	task_category	human_time_minutes	human_time_rationale	robot_success_prob	robot_success_rationale
7056	47-2051.00	Mix cement, sand, and water to produce concrete, grout, or slurry, using hoe, trowel, tamper, scraper, or concrete-mixing machine.	assembly	20.0	One instance = mixing one batch (~1–2 cubic feet) of concrete/grout/slurry by hand or small machine; a competent worker measures, combines, and mixes to proper consistency in ~15–25 min.	12.0	Requires controlled force with tools (hoe, trowel), sensing mix consistency (visual + tactile), and adapting technique — well beyond current robot generalization. Operating a mixing machine adds tool-use and mobility complexity. Consistency judgement is a key failure point.
13167	39-7012.00	Pilot airplanes or drive land and water vehicles to transport tourists to activity or tour sites.	vehicle operation	60.0	One instance = one tourist transport trip (e.g., a typical tour shuttle, boat ride, or short flight to a site), estimated at ~60 minutes including boarding and transit.	2.0	Piloting aircraft, driving boats, or land vehicles in dynamic public/outdoor environments is far beyond current humanoid robot capability. No 2026 general-purpose robot can operate these vehicles safely and autonomously at transport quality.
6971	39-9041.00	Provide emergency first aid and summon medical assistance when necessary.	caregiving	15.0	One instance = a single emergency first-aid event (e.g., CPR, wound dressing, calling EMS) from onset to handoff; ~15 min is a typical median for a trained responder.	4.0	Requires complex, adaptive physical interventions (CPR compressions, bandaging, airway management) plus situational judgment and reliable voice/phone-based EMS contact. Current humanoids lack medical dexterity, force control, and reliable emergency communication integration.
13220	41-9012.00	Work closely with photographers, fashion coordinators, directors, producers, stylists, make-up artists, other models, and clients to produce the desired looks, and to finish photo shoots on schedule.	caregiving	240.0	One instance = a full photo shoot session. A typical shoot runs 3–5 hours including setup, direction, posing, and coordination across multiple collaborators.	1.0	Requires nuanced social collaboration, creative expression, dynamic posing, emotional communication, and real-time interpretation of artistic direction — far beyond any current robot's social, expressive, or creative generalization capabilities.
20153	49-9098.00	Design, weld, and fabricate parts, using blueprints or other mechanical plans.	assembly	180.0	One instance = designing, welding, and fabricating a single part or small assembly from blueprints. A typical job-shop fabrication task takes 2–4 hours for a skilled tradesperson.	2.0	Requires reading blueprints, operating welding equipment with precise heat/arc control, repositioning heavy stock, and fine dexterous manipulation. No 2026 general-purpose humanoid can safely operate welding torches or CNC equipment autonomously in an unstructured fab shop.
20122	29-1081.00	Treat bone, muscle, and joint disorders affecting the feet and ankles.	caregiving	45.0	One patient consultation/treatment session by a podiatrist or orthopedic specialist: assessment, diagnosis, and treatment (e.g., injection, casting, manual therapy) for a foot/ankle disorder.	2.0	Requires expert clinical judgment, fine dexterous manipulation on sensitive anatomy, patient communication, and medical tool use (syringes, scalpels, imaging). Far beyond current humanoid robot medical capability.
2032	31-9092.00	Prepare treatment rooms for patient examinations, keeping the rooms neat and clean.	cleaning	10.0	One instance = preparing one treatment room between patients: wiping surfaces, replacing paper, restocking supplies, tidying equipment. Typically 8–12 minutes.	12.0	Requires navigating a cluttered clinical room, wiping varied surfaces, replacing exam table paper, restocking small supplies, and recognizing cleanliness standards. Dexterity, contextual judgment, and safety compliance in a medical setting remain well beyond current humanoid capability.
6858	25-3011.00	Provide students with disabilities with assistive devices, supportive technology, and assistance accessing facilities, such as restrooms.	caregiving	15.0	One instance = assisting one student with a single need (e.g., setting up a device, escorting to restroom, configuring software). Typically 10–20 minutes per interaction.	8.0	Requires nuanced social interaction, individualized assessment, configuring diverse assistive tech, and safe physical caregiving. Current robots lack reliable dexterity, generalization across devices, and safe unstructured human assistance needed here.
12724	51-9198.00	Cut or break flashing from materials or products.	manipulation	3.0	One instance = removing flashing from a single part. A competent worker trims/breaks flashing from one molded or cast part in ~2–4 minutes using hand tools or cutters.	20.0	Requires precise force control and tool use (cutters, knives) along irregular seam lines on varied part geometries. Perception of thin flashing edges and dexterous trimming without damaging the part exceeds reliable 2026 robot capability.
13135	37-3013.00	Scrape decayed matter from cavities in trees and fill holes with cement to promote healing and to prevent further deterioration.	inspection	45.0	One instance = treating one tree cavity. Scraping decay, cleaning the cavity, and packing/smoothing cement takes ~30–60 min for a competent arborist.	2.0	Requires outdoor unstructured terrain around a tree, precise scraping of irregular organic cavities, fine force-controlled tool use, and applying/smoothing cement in confined spaces. Far beyond current general-purpose robot capabilities.
13211	41-9011.00	Stock shelves with products.	manipulation	30.0	One instance = stocking one shelf section (e.g., one bay) with a cart of products. A competent retail worker takes ~25–35 minutes to unbox, orient, and place items neatly.	22.0	Robots can pick and place boxes but struggle with varied product shapes, orientations, label-facing, tight shelf spacing, and navigating a live retail aisle. Generalization across SKUs and unstructured environments remains limited in 2026.
2028	31-9092.00	Collect blood, tissue, or other laboratory specimens, log the specimens, and prepare them for testing.	inspection	15.0	One instance = collecting a specimen from one patient, logging it, and preparing it for testing. A competent phlebotomist/lab tech typically completes this in ~10–20 minutes end-to-end.	2.0	Requires fine dexterity (venipuncture, tube labeling), sterile technique, patient interaction/compliance, and precise multi-step lab prep. Far beyond current humanoid robot capabilities in unstructured clinical settings.
7063	47-2051.00	Spread roofing paper on surface of foundation, and spread concrete onto roofing paper with trowel to form terrazzo base.	assembly	45.0	One instance = laying roofing paper and spreading concrete base over a standard room section (~10 sq ft). Skilled terrazzo worker takes ~45 min including paper placement and troweling.	4.0	Requires coordinated two-hand manipulation of large flexible roofing paper, precise troweling of wet concrete to uniform depth/flatness, and sustained force control on uneven ground — far beyond current humanoid dexterity and full-body coordination.
7008	41-2012.00	Furnish change persons with a money bank at the start of each shift.	manipulation	5.0	One instance = setting up one cashier/change person with a money bank (counting, bagging, and handing over cash drawer) at shift start; typically takes ~5 minutes.	3.0	Requires handling loose currency (highly deformable, fine dexterity), counting bills/coins accurately, secure cash accountability procedures, and interacting with cash drawers — well beyond current humanoid robot capability.
7042	45-4011.00	Operate skidders, bulldozers, or other prime movers to pull a variety of scarification or site preparation equipment over areas to be regenerated.	heavy machinery	240.0	One instance = preparing one forestry site area (e.g., a few acres). A competent operator typically spends a half-day shift running equipment over a defined regeneration plot.	2.0	Requires operating heavy forestry machinery (skidders, bulldozers) across rough, uneven, unpredictable terrain. No humanoid robot can drive or control such specialized heavy equipment autonomously in unstructured outdoor forest environments.
7049	47-2051.00	Spread, level, and smooth concrete, using rake, shovel, hand or power trowel, hand or power screed, and float.	manipulation	60.0	One instance = finishing a standard concrete pour (e.g., ~100 sq ft slab). A skilled finisher spreads, screeds, and trowels in roughly 45–90 minutes depending on size and conditions.	3.0	Requires coordinated whole-body force application with multiple large tools (rake, screed, trowel, float) on a fluid, time-sensitive material outdoors. Current humanoids lack the strength, proprioceptive force control, gait stability on wet concrete, and multi-tool sequencing needed.
13237	41-9091.00	Circulate among potential customers or travel by foot, truck, automobile, or bicycle to deliver or sell merchandise or services.	vehicle operation	240.0	One instance = a full route/shift (e.g., a delivery or sales route), typically 3–5 hours including travel, customer stops, and transactions.	3.0	Requires driving/cycling on public roads (humanoids cannot operate vehicles), navigating to unknown customers, conducting sales interactions, and handling transactions — far beyond current autonomous robot capabilities.
7057	47-2051.00	Cut out damaged areas, drill holes for reinforcing rods, and position reinforcing rods to repair concrete, using power saw and drill.	assembly	60.0	One instance = repairing a single damaged concrete section. A competent worker spends ~60 min cutting, drilling, and positioning rebar for a typical repair patch.	4.0	Requires outdoor/unstructured terrain mobility, precise power-saw and drill operation on irregular concrete surfaces, heavy tool force control, and accurate rebar positioning — well beyond current humanoid dexterity and generalization limits.
6930	29-1021.00	Design, make, or fit prosthodontic appliances, such as space maintainers, bridges, or dentures, or write fabrication instructions or prescriptions for denturists or dental technicians.	manipulation	60.0	One instance = designing/fitting one prosthetic appliance for one patient. Includes exam, impression, fitting, and adjustment — typically 45–90 minutes of chair/bench time.	2.0	Requires extreme fine dexterity inside a patient's mouth, clinical judgment, oral anatomy expertise, complex tool use (impression materials, articulators), and patient interaction. Far beyond 2026 robot capabilities.
6569	25-2021.00	Perform administrative duties, such as school library assistance, hall and cafeteria monitoring, and bus loading and unloading.	inspection	45.0	One instance = one duty shift (e.g., one cafeteria period, one bus loading event, or one library assistance session), typically lasting 30–60 minutes for a school aide.	8.0	Requires complex social interaction, dynamic crowd management, nuanced judgment (child safety, behavioral monitoring), and multi-environment mobility. Current humanoids lack the social cognition and authority needed for supervision roles. Very low reliability.
7064	47-2051.00	Build wooden molds, and clamp molds around area to be repaired, using hand tools.	assembly	45.0	One instance = building and clamping a single wooden mold around one repair area. A competent carpenter measures, cuts, fits, and clamps the mold in roughly 30–60 minutes.	4.0	Requires measuring irregular repair geometry, precise wood cutting with saws, fitting custom-shaped mold pieces, and applying clamps with calibrated force — highly dexterous, multi-step, unstructured carpentry far beyond current humanoid capability.
6989	39-9041.00	Sort and distribute mail.	manipulation	20.0	One instance = sorting and distributing a typical batch of incoming mail (e.g., for an office floor). Competent worker reads labels, sorts by recipient/department, and delivers to mailboxes/desks in ~20 min.	12.0	Requires reading handwritten/printed addresses (OCR in varied conditions), navigating complex indoor routes, opening mailboxes, and handing off mail correctly. Locomotion is feasible but address reading, sorting logic, and last-inch delivery to correct slots/desks challenge current robots significantly.
20516	17-3026.00	Test selected products at specified stages in the production process for performance characteristics or adherence to specifications.	inspection	15.0	One instance = testing one product sample at one production stage. Includes setup, running tests, and recording results. Typical quality-control inspection cycle.	20.0	Robots can handle and position samples but struggle with connecting test instruments, interpreting multi-modal readings, adapting to varied test setups, and making accept/reject judgments across diverse products and specs.
20264	39-6012.00	Clean and tidy hotel lounge.	cleaning	25.0	One instance = cleaning one hotel lounge area: wiping surfaces, tidying furniture, vacuuming/mopping floors, emptying bins. Typical competent housekeeper takes ~20–30 min.	18.0	Basic sweeping/mopping is feasible (~40–70%), but rearranging varied furniture, wiping irregular surfaces, tidying scattered items, and navigating a cluttered semi-public space requires robust perception and manipulation generalisation well beyond current frontier robots.
20411	29-1126.00	Monitor cardiac patients, using electrocardiography devices, such as a holter monitor.	inspection	30.0	One instance = setting up a Holter monitor on one patient, verifying electrode placement, and confirming signal quality. A competent technician typically takes 20–40 minutes.	3.0	Requires precise electrode placement on human skin, clinical judgment about signal quality, patient communication, and safe handling of a living patient. Current robots lack the dexterity, medical sensing integration, and caregiving generalization needed. Unstructured caregiving anchor ~5–15%, but medical precision and patient safety lower this further.
20144	47-3015.00	Perform rough-ins, repair and replace fixtures and water heaters, and locate, repair, or remove leaking or broken pipes.	manipulation	90.0	One instance = a single plumbing job (e.g., replacing one fixture or repairing one pipe section); competent plumber averages ~90 min per discrete task.	2.0	Requires high-force torquing, soldering/cutting pipes, diagnosing hidden leaks, navigating tight confined spaces, and using specialized plumbing tools — far beyond 2026 humanoid dexterity and generalization limits.
7045	45-4011.00	Maintain campsites or recreational areas, replenishing firewood or other supplies and cleaning kitchens or restrooms.	cleaning	60.0	One instance = completing a full maintenance round of a campsite/rec area: restocking firewood, replenishing supplies, and cleaning kitchen/restroom facilities. A competent camp worker typically takes ~1 hour per site.	5.0	Requires outdoor terrain navigation, hauling heavy/irregular firewood, unlocking and cleaning restrooms with varied fixtures, and restocking supplies — a complex multi-step outdoor task with highly unstructured environments, heavy loads, and strong generalization demands far beyond 2026 frontier robots.
12777	47-5022.00	Move levers, depress foot pedals, and turn dials to operate power machinery, such as power shovels, stripping shovels, scraper loaders, or backhoes.	heavy machinery	480.0	One instance = one full operator shift (8 hours) running power machinery (shovel, backhoe, scraper, etc.) on a job site; managers measure productivity per shift.	3.0	Humanoid robots cannot operate cab-based heavy machinery; controls require seated operation, high-force pedals/levers, and real-time terrain judgment. No commercial humanoid can safely drive or excavate autonomously in unstructured job-site conditions as of 2026.
7070	47-2051.00	Apply muriatic acid to clean surface, and rinse with water.	cleaning	20.0	One instance = applying muriatic acid to a typical surface (e.g. concrete slab or tile), waiting for reaction, then rinsing. Includes prep/PPE donning and neutralization rinse.	8.0	Requires safely handling a hazardous corrosive liquid (controlled pour, splash avoidance), using PPE, covering surface evenly, then rinsing. Current robots lack safe chemical handling protocols, fine liquid control, and hazard-aware autonomy for caustic materials.
20457	53-2022.00	Manage wildlife on and around airport grounds.	inspection	90.0	One instance = a single wildlife management patrol/intervention shift covering airport grounds; competent wildlife officers typically spend ~90 min per patrol circuit.	5.0	Requires outdoor rough-terrain locomotion, species identification, hazing/dispersal techniques, legal judgment, coordination with ATC, and use of specialized tools (pyrotechnics, traps). Far beyond 2026 humanoid capabilities.
20444	47-3012.00	Cut timbers, lumber, or paneling to specified dimensions.	manipulation	8.0	One instance = measuring, marking, and cutting a single piece to spec. Includes measuring, marking, positioning, cutting, and verifying dimensions; ~8 min per piece for a competent worker.	8.0	Requires precise measurement, marking, material handling of heavy/long stock, and operating power saws (miter, table, circular). Current humanoids lack safe tool operation, sufficient strength, and precision for acceptable cut quality.
20392	19-2042.00	Inspect construction projects to analyze engineering problems, using test equipment or drilling machinery.	inspection	120.0	One instance = inspecting a single construction site or project phase. A competent engineer typically spends 1–3 hours on-site conducting tests, operating equipment, and analyzing findings.	3.0	Requires operating specialized drilling machinery and test equipment, navigating rough/unstructured outdoor construction terrain, making expert engineering judgments, and integrating complex multi-modal data — all far beyond 2026 humanoid robot capabilities.
13246	43-2021.00	Observe signal lights on switchboards, and dial or press buttons to make connections.	manipulation	2.0	One instance = observing a signal light and completing one connection via dial/button press. A competent telephone/switchboard operator handles this in ~1–3 minutes.	18.0	Requires perceiving small indicator lights, interpreting switchboard state, and pressing/dialing precise controls. Vision and fine manipulation are borderline; generalizing across varied switchboard layouts and real-time signal monitoring is challenging for current humanoids.
20533	19-4012.00	Prepare land for cultivated crops, orchards, or vineyards by plowing, discing, leveling, or contouring.	heavy machinery	240.0	One instance = preparing one field (~10–20 acres) using a tractor with implements. A competent operator typically takes 3–5 hours depending on field size and operation.	3.0	Requires operating large agricultural tractors with multiple implement attachments across uneven outdoor terrain. Humanoid robots cannot drive or operate farm machinery in unstructured field conditions; no viable 2026 general-purpose robot capability exists for this.
6669	25-2031.00	Perform administrative duties, such as school library assistance, hall and cafeteria monitoring, and bus loading and unloading.	inspection	45.0	One instance = one duty shift (e.g., cafeteria monitoring period, a bus loading/unloading event, or a library assistance session), typically 30–60 min.	8.0	Requires social interaction, crowd management, verbal communication, context-aware judgment, and dynamic unstructured environments with children. Current humanoids lack reliable social/verbal autonomy, safety compliance, and supervisory decision-making in chaotic school settings.
7077	47-5013.00	Thread cables through derrick pulleys, using hand tools.	assembly	45.0	One instance = threading cables through the pulley system of a single derrick. A skilled rigger typically takes 30–60 min depending on derrick size and cable count.	3.0	Requires climbing or working at height on a derrick, precise routing of stiff/heavy cables through narrow sheave grooves, and forceful hand-tool use in unstructured outdoor environments — far beyond current humanoid capabilities.
2033	31-9092.00	Clean and sterilize instruments and dispose of contaminated supplies.	cleaning	25.0	One instance = a single cycle of cleaning, sterilizing, and disposing of contaminated supplies for a typical procedural tray; includes rinsing, autoclave loading, and waste disposal (~20–30 min).	5.0	Requires precise handling of sharp/fragile instruments, operating sterilization equipment (autoclave controls), biohazard waste segregation, and strict protocol compliance. Current humanoids lack the dexterity, domain knowledge integration, and safety-critical reliability needed.
7066	47-2051.00	Cut metal division strips, and press them into terrazzo base so that top edges form desired design or pattern.	assembly	45.0	One instance = cutting and pressing strips for one design section/panel (~10–20 sq ft). A skilled terrazzo worker takes ~30–60 min per section.	4.0	Requires precise metal cutting, interpreting a design pattern, and pressing thin strips into semi-set terrazzo base with exact alignment and consistent depth — far beyond current robot dexterity, force control, and spatial planning capabilities.
7069	47-2051.00	Install anchor bolts, steel plates, door sills and other fixtures in freshly poured concrete or pattern or stamp the surface to provide a decorative finish.	assembly	45.0	One instance = installing fixtures (anchor bolts, plates, sills) or stamping/patterning one typical concrete pour section (~100–200 sq ft). A skilled worker takes ~30–60 min.	6.0	Requires precise placement into wet, unstructured concrete with tight tolerances, force-sensitive dexterous tool use, and decorative stamping — far beyond current humanoid manipulation in dynamic, outdoor, unstructured environments.
20530	19-4012.00	Collect animal or crop samples.	inspection	20.0	One instance = collecting a sample set from one animal or one crop plot. Includes locating the subject, preparing collection tools, and securing/labeling the sample.	8.0	Requires outdoor/farm locomotion on uneven terrain, precise fine-motor sampling (swabs, blood draws, plant clippings), and adapting to highly variable biological subjects. Current humanoids lack reliable outdoor mobility and bio-sampling dexterity.
7029	45-4011.00	Perform fire protection or suppression duties, such as constructing fire breaks or disposing of brush.	heavy machinery	240.0	One instance = a half-day shift of fire suppression/break construction work (clearing brush, digging lines). A crew typically measures output per shift/day; 4 hours is a reasonable mid-estimate.	3.0	Requires outdoor rough-terrain locomotion, wielding heavy tools (Pulaskis, chainsaws, shovels), operating in smoke/heat/uneven ground, and dynamic hazard judgment. Current humanoids lack the power, durability, and situational awareness for wildland firefighting.
7075	47-5013.00	Drive truck-mounted units to well sites.	vehicle operation	90.0	One instance = one trip from base/yard to a well site. Typical oilfield drive times range 30–180 min; 90 min is a reasonable median including pre-trip inspection.	2.0	Humanoid robots cannot operate a truck in traffic. L4 AVs are limited to mapped urban routes, not remote oilfield roads. No current general-purpose robot can drive a truck-mounted unit to a well site autonomously.
20164	51-2092.00	Operate machinery and heavy equipment, such as forklifts.	heavy machinery	45.0	One instance = one typical forklift operation shift task (e.g., moving a pallet load from storage to staging area), estimated ~45 min including setup, travel, and placement.	3.0	Humanoid robots cannot operate forklifts or heavy equipment — they lack the physical interface, seated controls, and vehicle-operation capability. No current general-purpose robot can drive or operate such machinery autonomously in real environments.
7040	45-4011.00	Provide assistance to forest survey crews by clearing site-lines, holding measuring tools, or setting stakes.	inspection	30.0	One instance = one survey setup task (clearing a sight-line, holding a measuring rod, or setting a stake) in the field; a skilled field hand takes ~30 min per setup.	8.0	Uneven forested terrain severely limits bipedal mobility (~20–40% baseline). Swinging tools to clear brush, driving stakes with a mallet, and navigating dense undergrowth require robust outdoor locomotion and forceful dexterous tool use far beyond current frontier robot capabilities.
7011	43-5021.00	Load vehicles with listed goods, ensuring goods are loaded correctly and taking precautions with hazardous goods.	manipulation	45.0	One instance = loading one vehicle with a listed manifest of goods, including hazmat precautions. A competent worker typically takes 30–60 minutes depending on load size.	10.0	Requires reading manifests, identifying hazardous goods, navigating a loading dock, handling varied package sizes/weights, and applying compliance rules. Current humanoids lack reliable hazmat identification, load planning, and heavy/bulky item handling at acceptable quality.
13184	53-6061.00	Adjust window shades or seat cushions at the request of passengers.	caregiving	1.5	One instance = responding to a single passenger request to adjust one shade or cushion. A competent flight/train attendant completes this in ~1–2 minutes.	20.0	Requires social perception (understanding verbal/gestural requests), navigating tight cabin aisles, and dexterous manipulation of varied shade mechanisms or cushion placements. Current humanoids struggle with confined spaces, soft object handling, and passenger interaction reliability.
6976	39-9041.00	Make regular rounds to ensure that residents and areas are safe and secure.	inspection	20.0	One round through a typical residential facility (e.g., care home, apartment complex, or dormitory), checking rooms and common areas; typically 15–30 minutes per circuit.	18.0	Robots can navigate corridors and detect obvious hazards, but assessing resident well-being, interpreting ambiguous safety cues, opening varied doors, and responding to incidents requires human judgment and social interaction far beyond current capability.
13121	37-3013.00	Load debris and refuse onto trucks and haul it away for disposal.	loading/hauling	60.0	One instance = one truckload cycle (loading + haul to disposal site). A competent worker with equipment takes ~60 min including transit.	4.0	Humanoids cannot drive trucks on public roads. Loading varied, irregular debris requires robust dexterity and strength. Both the vehicle operation and unstructured heavy manipulation components are beyond current frontier robots.
5100	39-3031.00	Provide assistance with patrons' special needs, such as helping those with wheelchairs.	caregiving	8.0	One instance = assisting one patron with a special need (e.g., helping a wheelchair user navigate a space, reach an item, or get seated). Typical interaction lasts ~5–10 minutes.	8.0	Requires social perception, adaptive physical interaction with a person and wheelchair, nuanced communication, and safety-critical caregiving. Current humanoids lack reliable human-contact manipulation, empathy, and real-time adaptive caregiving in unstructured public spaces.
204	19-1032.00	Monitor forest-cleared lands to ensure that they are reclaimed to their most suitable end use.	inspection	120.0	One instance = inspecting a single cleared land parcel for reclamation progress. A competent forester/land monitor walks the site, assesses vegetation, soil, drainage, and documents findings — roughly 2 hours per parcel visit.	8.0	Requires outdoor rough-terrain navigation, multi-factor ecological assessment (soil, plant species ID, erosion, hydrology), regulatory interpretation, and long-range surveying. Current humanoids have poor outdoor/uneven terrain mobility and lack ecological judgment.
636	39-5012.00	Cut, trim and shape hair or hairpieces, based on customers' instructions, hair type, and facial features, using clippers, scissors, trimmers and razors.	personal care / grooming	30.0	One instance = one full haircut for a single customer. A competent barber/stylist typically spends 20–45 minutes cutting, trimming, and shaping, depending on complexity.	2.0	Requires extreme fine dexterity near a human face/head, dynamic interpretation of customer instructions, safe blade/scissor use on moving person, and real-time aesthetic judgment. Far beyond current humanoid robot capabilities.
20387	17-3029.08	Optimize photonic process parameters by making prototype or production devices.	manipulation	180.0	One instance = fabricating and testing one prototype/production photonic device run (mask alignment, deposition, etching, measurement). Typical lab session is ~2–4 hours.	2.0	Requires sub-micron precision lithography, cleanroom tool operation (spinners, etchers, CVD systems), optical metrology, and iterative parameter judgment — far beyond any current general-purpose humanoid's dexterity, perception, or domain knowledge.
13133	37-3013.00	Apply tar or other protective substances to cut surfaces or seal surfaces and to protect them from fungi and insects.	inspection	5.0	One instance = applying protective substance to a single cut surface (e.g., a pruned tree limb or lumber cut). A competent worker brushes or sprays tar/sealant onto one surface in ~5 minutes.	25.0	Requires mobile navigation to the cut surface, grasping a brush/applicator, and applying even coating with moderate force control. Perception of surface boundaries is feasible but uneven terrain, varied surface geometry, and precise coating thickness challenge current humanoids significantly.
7072	47-2051.00	Polish surface, using polishing or surfacing machine.	manipulation	20.0	One instance = polishing one workpiece/surface area. A competent worker sets up, operates the machine, and inspects the result, typically 15–25 minutes per piece.	18.0	Requires handling/positioning a powered machine or workpiece with consistent pressure and path control. Current humanoids lack the fine force feedback, tool-use generalization, and quality-inspection perception needed for acceptable surface finish outcomes.
13261	43-9051.00	Verify that items are addressed correctly, marked with the proper postage, and in suitable condition for processing.	inspection	1.5	One instance = inspecting a single mail item for correct address, postage, and physical condition. A trained postal worker checks each piece in ~1–2 minutes.	35.0	Vision-based OCR and postage detection are feasible, but verifying address validity, assessing physical condition (tears, moisture, sealing), and handling varied shapes/sizes challenge current robot dexterity and generalization.
20534	19-4012.00	Perform laboratory or field testing, using spectrometers, nitrogen determination apparatus, air samplers, centrifuges, or potential hydrogen (pH) meters to perform tests.	inspection	45.0	One instance = one complete test run using a given instrument (setup, sample prep, operation, recording). A competent lab tech typically takes 30–60 min.	4.0	Requires fine dexterous manipulation of fragile glassware, precise pipetting, calibrating sensitive instruments, and interpreting readings. Current humanoids lack the precision, lab-specific tool-use, and procedural generalization needed for autonomous lab testing.
20529	19-4012.00	Examine animals or crop specimens to determine the presence of diseases or other problems.	inspection	15.0	One instance = inspecting a single animal or crop specimen. A competent agronomist/vet technician takes ~10–20 min to visually inspect, assess symptoms, and note findings.	8.0	Requires expert-level biological perception, disease pattern recognition across highly variable specimens, tactile assessment, and nuanced judgment. Current robots lack robust biological diagnostic vision, fine tactile sensing, and domain generalization for live or varied specimens.
13259	43-9051.00	Seal or open envelopes, by hand or by using machines.	manipulation	0.25	One instance = sealing or opening one envelope. A competent worker can do this in ~15 seconds by hand or faster with a machine.	35.0	Handling thin, flexible paper envelopes requires fine dexterity and precise force control. Robots struggle with limp, deformable objects; licking/moistening a seal and tucking flaps cleanly is error-prone. Machine-assisted sealing is more feasible but still requires setup.
7067	47-2051.00	Fabricate concrete beams, columns, and panels.	assembly	240.0	One instance = fabricating one precast concrete element (beam, column, or panel): setting forms, placing rebar, pouring/vibrating concrete, and stripping. Roughly 2–4 hours per element for a skilled crew.	5.0	Requires operating heavy formwork, pouring and vibrating wet concrete, rebar placement, and coordinating with cranes/mixers. Extreme weight, specialized tools, unstructured environments, and multi-step precision far exceed current humanoid robot capabilities.
13132	37-3013.00	Water, root-feed, and fertilize trees.	manipulation	45.0	One instance = watering, root-feeding, and fertilizing a single tree. A competent worker sets up hose/equipment, deep-waters, injects root feed, and applies fertilizer in ~45 min.	8.0	Requires outdoor navigation over uneven terrain, connecting hoses, operating pressurized root-injection equipment, and precisely distributing fertilizer around a tree — all highly unstructured tasks well beyond current humanoid capabilities.
706	41-2031.00	Demonstrate use or operation of merchandise.	manipulation	10.0	One instance = a single product demonstration to a customer (e.g., showing how a blender, tool, or gadget works). Typical retail demo runs 5–15 minutes.	12.0	Requires fluent verbal explanation, adaptive social interaction, handling diverse/unfamiliar merchandise, and persuasive showmanship. Current robots lack reliable generalized object manipulation, natural language customer engagement, and contextual improvisation needed for acceptable demos.
707	41-2031.00	Clean shelves, counters, and tables.	cleaning	15.0	One instance = wiping down a typical set of shelves, counters, and tables in one room; a competent worker with cloth/spray takes ~15 min.	45.0	Robots can wipe flat surfaces reasonably well but struggle with cluttered shelves, varied heights, object avoidance, and applying consistent pressure on uneven or cluttered surfaces. Mobility and reach across multiple surface types reduce reliability.
20514	17-3025.00	Collect and analyze pollution samples, such as air or ground water.	inspection	90.0	One instance = collecting and analyzing one set of pollution samples (e.g., one site visit with air or groundwater sampling). Includes travel to site, setup, sample collection, and basic field analysis — typically 1–2 hours.	4.0	Requires specialized equipment (probes, pumps, sample vials), outdoor/unstructured terrain navigation, precise fluid handling, and chemical analysis interpretation. Current humanoids lack the tools, domain-specific sensors, and generalization for autonomous fieldwork.
20456	53-2022.00	Assist in responding to aircraft and medical emergencies.	caregiving	20.0	One instance = responding to a single in-flight emergency (medical or aircraft), from onset to stabilization/handoff. Typical duration is 15–30 minutes.	2.0	Requires dynamic clinical judgment, communication with crew/ATC, adaptive physical caregiving, and situational awareness in a cramped, turbulent aircraft. Far beyond current robot generalization, dexterity, and decision-making capabilities.
13231	41-9091.00	Deliver merchandise and collect payment.	locomotion	25.0	One delivery instance: travel to customer location, hand over merchandise, collect payment (cash/card), and return. Assumes a typical local/last-mile delivery stop.	4.0	Requires navigating public roads or complex outdoor terrain, interacting with strangers, handling varied payment methods (cash/card/POS), and adapting to unpredictable social/environmental contexts — all far beyond 2026 humanoid capabilities.
20428	43-2011.00	Process incoming or outgoing mail, packages, or deliveries.	manipulation	15.0	One instance = processing a typical batch of incoming/outgoing mail or packages at a workstation (sorting, labeling, logging, routing). ~15 min per batch for an average office or mailroom.	28.0	Robots can pick and sort standard packages but struggle with irregular envelopes, labels at odd angles, reading/scanning varied barcodes, interacting with mailroom equipment, and navigating to correct drop points. Generalization across package types is limited.
7058	47-2051.00	Wet concrete surface, and rub with stone to smooth surface and obtain specified finish.	manipulation	45.0	One instance = finishing one standard concrete slab section (~10–20 sq ft). A skilled cement mason wets and rubs the surface with a rubbing stone, typically taking 30–60 minutes per section.	4.0	Requires sustained, high-force, precisely controlled rubbing strokes with a heavy stone over an uneven surface, while managing water application and judging surface finish quality by feel and sight — far beyond current robot dexterity, force control, and tactile sensing capabilities.
13172	53-6061.00	Provide boarding assistance to elderly, sick, or injured people.	caregiving	8.0	One instance = helping one person board a vehicle (bus, plane, train). Includes positioning, steadying, guiding, or lifting. Typical interaction lasts 5–10 minutes.	8.0	Requires dynamic physical support of a fragile, unpredictable human body, social communication, adapting grip and force in real time, and navigating crowded boarding environments. Far beyond reliable 2026 humanoid capability.
20540	19-4051.02	Analyze samples, such as air or water samples, for contaminants or other elements.	inspection	45.0	One instance = collecting and analyzing a single sample (e.g., one water or air sample) including collection, preparation, and running it through lab instruments. ~30–60 min is typical.	8.0	Requires precise pipetting, operating complex lab instruments (spectrometers, chromatographs), interpreting results, and handling hazardous materials. Current humanoids lack fine dexterity, lab tool interfacing, and chemical analysis cognition needed end-to-end.
13219	41-9012.00	Assemble and maintain portfolios, print composite cards, and travel to go-sees to obtain jobs.	assembly	90.0	One instance = assembling/updating one portfolio plus printing composite cards. A competent model/agent spends ~1–1.5 hrs selecting images, arranging pages, and printing cards.	4.0	Requires creative aesthetic judgment, digital content curation, precise inkjet/laser printer operation, and delicate page arrangement. Far beyond current humanoid generalization; printing and fine paper handling alone are very low probability.
